date,open,high,low,close,adj close,volume
8/11/2016,76.209999,76.900002,76.019997,76.510002,68.27211,2303000
8/12/2016,75.489998,75.800003,74.849998,75.519997,67.38868,3057300
8/15/2016,76.330002,76.959999,76.199997,76.709999,68.450562,1945500
8/16/2016,76.480003,76.949997,76.199997,76.730003,68.468422,1986400
8/17/2016,76.75,77.150002,76.629997,77.040001,68.745041,1986400
8/18/2016,77.019997,77.139999,76.300003,76.519997,68.281006,1792400
8/19/2016,75.699997,76.339996,75.199997,76.18,68.605217,1586200
8/22/2016,75.82,76.199997,75.5,76.07,68.506157,1428200
8/23/2016,76.440002,77.129997,76.370003,76.459999,68.857376,1376000
8/24/2016,76.720001,77.040001,76.529999,76.709999,69.082527,1231200
8/25/2016,76.620003,77.339996,76.620003,77.290001,69.604866,1599800
8/26/2016,77.489998,78.440002,77.010002,77.57,69.85701,2004700
8/29/2016,77.769997,79.050003,77.769997,78.610001,70.79361,1625600
8/30/2016,78.610001,79.709999,78.610001,79.559998,71.649139,1985900
8/31/2016,79.620003,79.970001,78.57,79.379997,71.487045,2660500
9/1/2016,79.620003,79.980003,77.970001,78.839996,71.000732,2208000
9/2/2016,79.139999,79.940002,78.760002,79.489998,71.586098,2146200
9/6/2016,79.419998,79.419998,77.949997,78.589996,70.775589,2171600
9/7/2016,78.370003,78.75,78.010002,78.510002,70.703552,1961500
9/8/2016,78.769997,79.050003,78.169998,78.690002,70.865654,2052600
9/9/2016,78.849998,80.190002,78.690002,79.18,71.306923,3540700
9/12/2016,78.400002,79.980003,77.68,79.739998,71.811234,2679500
9/13/2016,78.519997,79.309998,77.889999,78.900002,71.054779,2448700
9/14/2016,79.010002,79.620003,78.370003,79.559998,71.649139,4177700
9/15/2016,79.470001,80.910004,79.160004,80.449997,72.450645,3452400
9/16/2016,79.860001,80.040001,78.989998,79.419998,71.523056,4419900
9/19/2016,79.910004,80.860001,79.639999,79.839996,71.901306,1760400
9/20/2016,80.150002,80.43,79.529999,79.949997,72.000351,2627200
9/21/2016,80.459999,80.889999,79.519997,80.699997,72.675781,2611300
9/22/2016,80.830002,80.980003,80.080002,80.139999,72.171478,2270000
9/23/2016,81.129997,81.5,80.080002,80.339996,72.351585,3228100
9/26/2016,79.57,79.800003,79.019997,79.410004,71.514069,2930200
9/27/2016,78.870003,80.709999,78.5,80.660004,72.639778,2704000
9/28/2016,80.919998,81.75,80.410004,81.650002,73.531334,1996400
9/29/2016,81.239998,81.75,79.629997,79.970001,72.018387,3027500
9/30/2016,80.639999,82.129997,80.440002,81.650002,73.531334,3328200
10/3/2016,81.43,81.919998,81.07,81.43,73.333199,1773600
10/4/2016,81.599998,82.779999,81.589996,82.589996,74.377846,2980600
10/5/2016,82.949997,85.239998,82.790001,84.790001,76.359108,4347700
10/6/2016,85.190002,85.940002,84.239998,85.010002,76.557243,2778100
10/7/2016,84.529999,85,83.809998,84.529999,76.124969,2470200
10/10/2016,85,85.239998,84.610001,84.940002,76.494194,2169500
10/11/2016,85.010002,85.25,83.860001,84.370003,75.980873,2507600
10/12/2016,84.540001,85.099998,84.279999,84.489998,76.088936,2197200
10/13/2016,83.169998,83.980003,82.470001,83.68,75.359474,2359400
10/14/2016,84.989998,85.339996,84.160004,84.43,76.034904,2704000
10/17/2016,84.620003,85.029999,84.389999,84.510002,76.106956,2121000
10/18/2016,84.93,85.029999,84.239998,84.370003,75.980873,1699500
10/19/2016,84.190002,84.980003,83.980003,84.5,76.097946,2286900
10/20/2016,84.349998,84.589996,83.260002,83.919998,75.575607,1717700
10/21/2016,82.699997,83.349998,82.599998,83.150002,74.882187,3999300
10/24/2016,83.830002,84.190002,83.32,83.540001,75.233391,1823200
10/25/2016,83.449997,83.800003,82.82,82.889999,74.648033,2199000
10/26/2016,82.580002,84.080002,82.449997,83.900002,75.55761,2054300
10/27/2016,84.629997,85.410004,84,84.769997,76.341087,2531900
10/28/2016,84.980003,85.489998,83.839996,84.5,76.097946,2462400
10/31/2016,84.699997,85.449997,84.650002,84.790001,76.359108,2012000
11/1/2016,85.290001,85.389999,83.089996,84.18,75.809776,1689100
11/2/2016,83.830002,84.400002,83.199997,83.790001,75.458549,1751300
11/3/2016,84.57,87.5,84.370003,86.669998,78.05217,4063700
11/4/2016,86.650002,86.900002,85.370003,85.790001,77.259674,2914100
11/7/2016,87.449997,89.07,87.389999,88.82,79.988388,3286300
11/8/2016,88.300003,89.220001,87.830002,88.75,79.925369,2983200
11/9/2016,89.489998,93.900002,89.209999,93.510002,84.212059,6519800
11/10/2016,93.980003,98.339996,93.870003,97.739998,88.021461,8226000
11/11/2016,95.879997,98.160004,95.879997,97.93,88.192574,5484900
11/14/2016,97.940002,100.370003,97.940002,98.68,88.867996,5423700
11/15/2016,97.610001,98.910004,95.949997,98.730003,88.91301,4087700
11/16/2016,97.760002,98.239998,96.709999,97.639999,87.931396,2589400
11/17/2016,97.949997,99.239998,97.529999,99.160004,89.300285,2378300
11/18/2016,99.269997,99.660004,98.510002,99.150002,89.926079,2269600
11/21/2016,99.739998,100.639999,99.080002,100.57,91.213966,2882400
11/22/2016,100.57,101.019997,99.529999,100.290001,90.960007,2383400
11/23/2016,100.529999,101.959999,99.989998,100.639999,91.277458,1919500
11/25/2016,100.790001,101,100.269997,100.790001,91.413498,982100
11/28/2016,99.849998,100.459999,98.790001,99.400002,90.152817,2355700
11/29/2016,99.940002,100.32,99.269997,99.769997,90.488388,3037800
11/30/2016,100.790001,101.480003,100.260002,100.599998,91.24118,2345500
12/1/2016,101.370003,103.5,101.110001,102.470001,92.937225,2928200
12/2/2016,102.279999,102.440002,100.739998,101.730003,92.266068,1954600
12/5/2016,102.879997,103.559998,101.830002,102.709999,93.154884,2255800
12/6/2016,103.199997,103.730003,101.889999,103.639999,93.99836,1763800
12/7/2016,103.480003,105.57,103.099998,105.470001,95.658119,2605400
12/8/2016,105.870003,107.18,105.559998,106.57,96.6558,2569200
12/9/2016,106.25,106.379997,105.25,106.019997,96.156952,2595400
12/12/2016,105.18,105.809998,103.440002,104.519997,94.796501,2597800
12/13/2016,104.989998,105.57,103.860001,104.830002,95.07766,1676600
12/14/2016,103.389999,105.620003,103.290001,103.989998,94.315811,3910600
12/15/2016,104.660004,107.849998,104.470001,107.080002,97.118347,3231500
12/16/2016,106.870003,107.769997,105.639999,105.769997,95.930214,3844000
12/19/2016,105.739998,106.760002,105.120003,105.910004,96.05719,1714900
12/20/2016,107.080002,108.290001,106.599998,107.099998,97.136475,1922800
12/21/2016,106.980003,107.419998,105.699997,106.470001,96.565079,1854900
12/22/2016,105.599998,106.059998,104.940002,105.650002,95.821373,2536100
12/23/2016,105.690002,106.269997,105.440002,106.199997,96.320198,1688900
12/27/2016,106.279999,107.099998,106.209999,106.519997,96.610443,963700
12/28/2016,106.489998,106.879997,104.699997,104.959999,95.195564,1071400
12/29/2016,105.32,105.669998,103.529999,103.919998,94.252312,1369000
12/30/2016,104.529999,104.730003,103.580002,104.059998,94.379288,1466100
1/3/2017,105.230003,106.099998,103.57,104.860001,95.104866,2128300
1/4/2017,105.32,106.519997,105.160004,106.139999,96.265785,2071700
1/5/2017,105.519997,106.160004,103.449997,104.550003,94.823715,1720400
1/6/2017,105.18,105.970001,104.75,105.150002,95.367889,1983700
1/9/2017,104.470001,105.5,103.93,104.739998,94.996025,1857700
1/10/2017,105,106.589996,104.889999,105.57,95.748833,1491500
1/11/2017,105.720001,107.089996,105.309998,106.489998,96.583229,1990700
1/12/2017,105.620003,105.910004,103.050003,104.220001,94.524414,2302600
1/13/2017,105.129997,106.459999,104.540001,105.230003,95.440445,1380300
1/17/2017,103.989998,104.980003,103.529999,103.919998,94.252312,2760400
1/18/2017,104.739998,105.650002,103.639999,105.589996,95.76696,2525000
1/19/2017,105.980003,106.029999,103.889999,104.760002,95.014183,2078300
1/20/2017,105.269997,106.050003,104.889999,105.589996,95.76696,1673100
1/23/2017,105.099998,105.510002,104.099998,104.489998,94.769287,1292100
1/24/2017,105.07,106.440002,105.040001,105.690002,95.857651,1294900
1/25/2017,106.690002,107.5,106.339996,107.360001,97.372307,2176300
1/26/2017,107.330002,108.059998,106.849998,107.339996,97.354156,2105100
1/27/2017,106.800003,107.160004,106.260002,106.589996,96.67392,995400
1/30/2017,106.07,106.199997,104.010002,105.57,95.748833,2425700
1/31/2017,105.459999,106.279999,104.160004,105.110001,95.331612,1573600
2/1/2017,106.129997,107.059998,104.599998,105.559998,95.739754,1579500
2/2/2017,104.43,105.629997,103.410004,104.43,94.714867,1552800
2/3/2017,106.169998,106.879997,105.339996,106.330002,96.438126,2060400
2/6/2017,105.419998,106.650002,105.349998,106.110001,96.238579,1191400
2/7/2017,106.75,106.989998,105.730003,106.589996,96.67392,1599200
2/8/2017,105.889999,105.900002,104.449997,105.220001,95.431381,2305800
2/9/2017,105.220001,108.949997,105.220001,108.389999,98.30648,2421100
2/10/2017,108.589996,109.150002,108.080002,108.75,98.632973,2707800
2/13/2017,108.830002,110.580002,108.769997,109.800003,99.585312,2189300
2/14/2017,109.290001,110.989998,109.290001,110.449997,100.174835,2724700
2/15/2017,110.769997,111.980003,109.889999,111.790001,101.390175,2652200
2/16/2017,111.400002,112.279999,111.18,112.110001,101.680389,2302000
2/17/2017,110.279999,111.110001,109.910004,111.110001,101.452141,2518700
2/21/2017,111.970001,112.389999,111.040001,111.220001,101.552574,1905700
2/22/2017,110.220001,110.980003,110.050003,110.5,100.895149,2184800
2/23/2017,110.730003,110.989998,110.120003,110.860001,101.223862,1552400
2/24/2017,109.639999,110,108.900002,109.959999,100.402084,1388900
2/27/2017,110.059998,111.059998,110.059998,110.949997,101.30603,1398900
2/28/2017,110.139999,110.779999,109.75,110.540001,100.931671,1721700
3/1/2017,112.720001,114.550003,112.610001,113.82,103.926582,2602300
3/2/2017,113.889999,113.989998,111.650002,111.800003,102.082146,2024000
3/3/2017,112.110001,113.120003,111.800003,112.559998,102.776093,1431900
3/6/2017,111.5,112.169998,111.260002,111.769997,102.054764,1770000
3/7/2017,111.559998,111.75,110.93,111.239998,101.570839,1890300
3/8/2017,112.349998,112.699997,110.959999,111.089996,101.433868,1748800
3/9/2017,111.459999,111.720001,110.540001,110.989998,101.342545,1486900
3/10/2017,111.449997,111.82,110.190002,111.059998,101.406471,1872700
3/13/2017,111.190002,111.860001,110.940002,111.610001,101.908676,1245000
3/14/2017,111.239998,111.239998,110.25,111.07,101.415604,1285900
3/15/2017,111.339996,112.029999,110.879997,111.389999,101.707794,2223000
3/16/2017,111.599998,112.269997,111.019997,111.620003,101.917816,1878700
3/17/2017,111.5,111.620003,109.849998,109.919998,100.365562,2539600
3/20/2017,109.639999,109.730003,109,109.120003,99.635109,1797500
3/21/2017,109.980003,110,105.550003,105.839996,96.640213,2713100
3/22/2017,105.25,106.150002,103.449997,105.419998,96.256706,1693600
3/23/2017,105.449997,107.029999,104.980003,105.5,96.329758,1910100
3/24/2017,106.010002,106.849998,104.82,105.440002,96.274979,1725000
3/27/2017,102.639999,104.790001,102.010002,104.5,95.416687,2626100
3/28/2017,104.129997,106.349998,104.029999,105.800003,96.603699,3699800
3/29/2017,105.480003,105.970001,104.699997,105.160004,96.019325,2085400
3/30/2017,105.300003,107.540001,105.25,107.300003,97.973312,1995400
3/31/2017,106.720001,107.5,106.610001,106.68,97.407188,1890100
4/3/2017,106.879997,107.300003,104.699997,106.440002,97.188049,1854000
4/4/2017,105.839996,106.730003,105.839996,106.190002,96.959793,1650400
4/5/2017,107.300003,107.669998,105.300003,105.480003,96.311501,1709400
4/6/2017,105.400002,106.650002,104.839996,106.290001,97.051102,2403500
4/7/2017,105.300003,106.489998,104.709999,105.860001,96.658463,1943800
4/10/2017,105.879997,106.669998,105.239998,105.730003,96.539772,1108800
4/11/2017,105.059998,105.790001,104.349998,105.400002,96.238457,2134000
4/12/2017,105.709999,105.709999,103.57,103.839996,94.814041,1779700
4/13/2017,103.139999,104.440002,102.620003,102.919998,93.974022,1509200
4/17/2017,103,104.480003,102.699997,104.300003,95.234062,1429200
4/18/2017,103.449997,104.580002,103.139999,103.57,94.56752,2306800
4/19/2017,104.830002,105.099998,103.860001,104.169998,95.115372,1855100
4/20/2017,105,106.25,104.449997,105.839996,96.640213,1963800
4/21/2017,105.629997,106.480003,105.510002,105.650002,96.466721,2135000
4/24/2017,108.25,108.839996,107.690002,107.870003,98.493767,1689200
4/25/2017,108.900002,109.339996,107.849998,107.889999,98.512016,2666600
4/26/2017,107.989998,108.5,107.129997,107.199997,97.881989,1811300
4/27/2017,107.510002,107.510002,106.209999,107.080002,97.772423,1478500
4/28/2017,107.120003,107.68,106.910004,107.029999,97.726768,1395000
5/1/2017,107.639999,107.790001,106.919998,107.459999,98.1194,1413500
5/2/2017,107.510002,107.709999,107,107.559998,98.210693,1512400
5/3/2017,107.059998,108.779999,107,108.480003,99.050735,2082500
5/4/2017,110,111.57,108.839996,109.129997,99.644241,2464200
5/5/2017,109.599998,109.809998,108.360001,108.730003,99.279007,1680000
5/8/2017,108.459999,108.610001,107.790001,108.260002,98.849869,2122700
5/9/2017,108.489998,108.739998,107.620003,107.879997,98.502884,1456200
5/10/2017,107.519997,108.709999,107.010002,108.459999,99.032471,1575000
5/11/2017,108.040001,108.480003,106.550003,107.790001,98.420715,1720100
5/12/2017,107.089996,107.389999,105.830002,106.209999,96.978043,2247300
5/15/2017,106.660004,107.639999,106.209999,107.440002,98.101128,1884500
5/16/2017,107.5,107.889999,107.080002,107.800003,98.429848,1557900
5/17/2017,107.800003,107.800003,103.089996,103.419998,94.430557,2040100
5/18/2017,103.419998,104.290001,102.75,103.449997,94.457939,3823300
5/19/2017,103.349998,104.610001,103.080002,103.989998,95.644409,2447700
5/22/2017,104.379997,104.650002,103.5,104.269997,95.901962,1222200
5/23/2017,104.260002,105.489998,104.120003,105.150002,96.711327,1526200
5/24/2017,105.589996,105.589996,104.540001,104.959999,96.536591,1418700
5/25/2017,105.309998,106.199997,105.059998,106.019997,97.511513,1008900
5/26/2017,105.610001,106.010002,104.919998,105.07,96.637749,1668000
5/30/2017,104.620003,105,104.279999,104.860001,96.444603,1069000
5/31/2017,105,105.019997,103.400002,104.849998,96.435402,1890800
6/1/2017,105.589996,106.720001,104.559998,106.699997,98.136932,2031500
6/2/2017,105.629997,106.949997,105.349998,106.419998,97.87941,1899400
6/5/2017,106.309998,106.660004,105.540001,105.57,97.097626,1329700
6/6/2017,104.5,104.68,102.919998,103.199997,94.917816,2070400
6/7/2017,103.25,103.860001,102.029999,103.550003,95.239746,1765400
6/8/2017,103.550003,106.360001,103.550003,105.410004,96.950462,2339500
6/9/2017,106.129997,107.919998,106.019997,107.75,99.102669,2032600
6/12/2017,107.75,108.910004,107.75,108.360001,99.663719,2088700
6/13/2017,108.790001,109.050003,107.800003,108.050003,99.378578,5447700
6/14/2017,107.110001,108.309998,105.760002,108.099998,99.424591,2215900
6/15/2017,107.279999,108.470001,106.940002,108.279999,99.590134,1699000
6/16/2017,108.589996,108.669998,107.629997,107.709999,99.06588,2290100
6/19/2017,108.470001,108.879997,108.129997,108.480003,99.774086,1170300
6/20/2017,108,108.339996,107.330002,107.43,98.808357,1035200
6/21/2017,107.620003,107.629997,104.589996,104.889999,96.472191,2096000
6/22/2017,104.589996,104.589996,103.150002,103.309998,95.01899,1925500
6/23/2017,103.610001,103.940002,102.959999,103.360001,95.064987,2599200
6/26/2017,103.940002,104.639999,102.489998,103.669998,95.350105,2149200
6/27/2017,104.010002,106.040001,103.699997,104.599998,96.205475,1677900
6/28/2017,105.620003,107.480003,105.620003,107.260002,98.651993,2270700
6/29/2017,109,109.75,107.290001,108.379997,99.682121,2923600
6/30/2017,109.120003,109.370003,108.059998,108.139999,99.461372,2152800
7/3/2017,109.040001,111.379997,109.040001,110.18,101.337662,1923300
7/5/2017,110.419998,110.57,109.510002,110.220001,101.374451,2026100
7/6/2017,110.389999,112.720001,110,110.800003,101.907913,3178500
7/7/2017,111.260002,111.669998,110.260002,111.360001,102.422966,1935800
7/10/2017,111.080002,111.82,111.010002,111.339996,102.404549,1205200
7/11/2017,111.459999,111.599998,110.339996,110.650002,101.769936,1063500
7/12/2017,110.559998,111.279999,110.169998,111.209999,102.284996,1382200
7/13/2017,111.279999,112.139999,111.040001,111.93,102.947212,1193500
7/14/2017,110.550003,111.830002,109.910004,111.410004,102.468941,1363100
7/17/2017,111.279999,111.620003,110.449997,111.279999,102.34938,985400
7/18/2017,110.449997,111.230003,110.019997,110.599998,101.723953,1437000
7/19/2017,110.360001,111.709999,110.209999,111.300003,102.367783,1451700
7/20/2017,111.599998,111.959999,110.830002,111.059998,102.147034,1339600
7/21/2017,110.900002,111.830002,110.599998,111.739998,102.772453,1357800
7/24/2017,111.580002,112.379997,111.43,112.129997,103.131157,1059300
7/25/2017,113.660004,114.099998,113.199997,113.519997,104.409599,1002600
7/26/2017,113.620003,113.879997,111.889999,112.190002,103.186363,1019300
7/27/2017,112.400002,113.309998,112.040001,112.739998,103.692207,1015400
